2019-4-26 23:48:10,-34.57,-58.46,49.50,481,12,27.38,48.55
2019-4-26 23:48:11,-34.57,-58.46,47.50,466,10,27.42,48.43
2019-4-26 23:48:12,-34.57,-58.46,44.10,466,10,27.38,48.46
2019-4-26 23:48:12,-34.57,-58.46,44.10,462,9,27.41,48.43
2019-4-26 23:48:12,-34.57,-58.46,44.10,481,12,27.30,48.55
2019-4-26 23:48:12,-34.57,-58.46,44.10,476,11,27.41,48.53
2019-4-26 23:48:12,-34.57,-58.46,44.10,466,10,27.45,48.43
2019-4-26 23:48:18,-34.57,-58.46,44.10,466,10,27.49,48.53
2019-4-26 23:48:19,-34.57,-58.46,44.10,462,9,27.42,48.63
2019-4-26 23:48:20,-34.57,-58.46,44.10,476,11,27.44,48.73
2019-4-26 23:48:21,-34.57,-58.46,44.10,476,11,27.45,48.63
2019-4-26 23:48:22,-34.57,-58.46,38.20,462,9,27.25,48.65
2019-4-26 23:48:23,-34.57,-58.46,38.80,454,8,27.38,48.55
2019-4-26 23:48:24,-34.57,-58.46,39.00,462,9,27.50,48.63
2019-4-26 23:48:25,-34.57,-58.46,38.50,466,10,27.41,48.53
2019-4-26 23:48:26,-34.57,-58.46,37.80,462,9,27.49,48.63
2019-4-26 23:48:27,-34.57,-58.46,37.50,459,8,27.41,48.73
2019-4-26 23:48:28,-34.57,-58.46,37.00,459,8,27.37,48.85
2019-4-26 23:48:29,-34.57,-58.46,38.60,461,9,27.42,48.73
2019-4-26 23:48:30,-34.57,-58.46,39.90,466,10,27.49,48.73
2019-4-26 23:48:31,-34.57,-58.46,40.40,454,8,27.40,48.73
2019-4-26 23:48:32,-34.57,-58.46,39.00,454,8,27.42,48.73
2019-4-26 23:48:33,-34.57,-58.46,37.60,454,8,27.50,48.63
2019-4-26 23:48:34,-34.57,-58.46,36.20,454,8,27.44,48.63
2019-4-26 23:48:35,-34.57,-58.46,34.70,462,9,27.47,48.53
2019-4-26 23:48:36,-34.57,-58.46,32.90,454,8,27.32,48.55
2019-4-26 23:48:37,-34.57,-58.46,31.00,439,5,27.45,48.53
2019-4-26 23:48:38,-34.57,-58.46,29.40,454,8,27.50,48.53
2019-4-26 23:48:39,-34.57,-58.46,27.90,454,8,27.44,48.53
2019-4-26 23:48:40,-34.57,-58.46,27.10,439,5,27.47,48.43
2019-4-26 23:48:41,-34.57,-58.46,27.10,439,5,27.47,48.43
2019-4-26 23:48:42,-34.57,-58.46,27.20,454,8,27.52,48.43
2019-4-26 23:48:43,-34.57,-58.46,29.50,454,8,27.44,48.33
2019-4-26 23:48:44,-34.57,-58.46,31.20,434,5,27.50,48.24
2019-4-26 23:48:45,-34.57,-58.46,31.50,447,7,27.44,48.24
2019-4-26 23:48:46,-34.57,-58.46,30.30,444,6,27.42,48.24
2019-4-26 23:48:47,-34.57,-58.46,31.50,427,4,27.53,48.24
2019-4-26 23:48:48,-34.57,-58.46,33.70,452,7,27.53,48.33
2019-4-26 23:48:49,-34.57,-58.46,31.20,462,9,27.47,48.63
2019-4-26 23:48:49,-34.57,-58.46,31.20,476,11,27.58,48.93
2019-4-26 23:48:49,-34.57,-58.46,31.20,456,8,27.57,49.02
2019-4-26 23:48:49,-34.57,-58.46,31.20,495,14,27.44,49.13
2019-4-26 23:48:49,-34.57,-58.46,31.20,452,7,27.50,49.13
2019-4-26 23:48:55,-34.57,-58.45,31.20,417,2,27.68,49.10
2019-4-26 23:48:56,-34.57,-58.45,31.20,447,7,27.42,49.13
2019-4-26 23:48:57,-34.57,-58.45,31.20,483,12,27.60,49.22
2019-4-26 23:48:58,-34.57,-58.45,31.20,508,16,27.47,49.22
2019-4-26 23:48:59,-34.57,-58.45,15.50,456,8,27.50,49.22
2019-4-26 23:49:0,-34.57,-58.45,15.50,447,7,27.47,49.22
2019-4-26 23:49:1,-34.57,-58.45,15.50,452,7,27.49,49.32
2019-4-26 23:49:2,-34.57,-58.45,15.40,443,6,27.41,49.22
2019-4-26 23:49:3,-34.57,-58.45,16.00,452,7,27.52,49.22
2019-4-26 23:49:4,-34.57,-58.45,16.40,442,6,27.45,49.22
2019-4-26 23:49:5,-34.57,-58.45,16.90,426,3,27.50,49.13
2019-4-26 23:49:6,-34.57,-58.45,17.40,447,7,27.45,49.13
2019-4-26 23:49:7,-34.57,-58.45,17.80,452,7,27.38,49.05
2019-4-26 23:49:8,-34.57,-58.45,18.20,447,7,27.64,49.01
2019-4-26 23:49:9,-34.57,-58.45,18.70,442,6,27.44,49.02
2019-4-26 23:49:10,-34.57,-58.45,19.00,426,3,27.50,49.02
2019-4-26 23:49:11,-34.57,-58.45,19.30,447,7,27.68,48.90
2019-4-26 23:49:12,-34.57,-58.45,19.60,447,7,27.63,48.73
2019-4-26 23:49:13,-34.57,-58.45,19.90,439,5,27.60,48.73
2019-4-26 23:49:14,-34.57,-58.45,20.10,434,5,27.64,48.61
2019-4-26 23:49:15,-34.57,-58.45,20.30,454,8,27.47,48.63
